"filter_id","filter","taxonomic_level","feature_id","exclusive_type","feature_reads","feature_read_pct","participant_prevalence"
"remove_count_le_1","Remove count <=1","Genus","21967f8f24338037507b06be0cbaa356","Type 4",39,0.00460408417682517,1
"remove_count_le_1","Remove count <=1","Genus","86d9f851fe319e04da6496f277487456","Type 3",6,0.000708320642588487,1
"remove_count_le_1","Remove count <=1","Genus","d2b0b2aee1af0c2d0b268bbdd47e2924","Type 2",6,0.000708320642588487,1
"remove_count_le_1","Remove count <=1","Genus","d78c7661f8e59acd50c80e8f2fd19582","Type 5",18,0.00212496192776546,1
"remove_count_le_1","Remove count <=1","Genus","c9b3032f54d5eae836e9bbc111d61d57","Type 1",10,0.00118053440431414,1
"remove_count_le_1","Remove count <=1","Genus","c89aa29e55284c3120bbcee0177c18b9","Type 1",11,0.00129858784474556,1
"remove_count_le_1","Remove count <=1","Genus","c0948aae3210c6d223a5b3ac7bc18fb0","Type 2",8,0.000944427523451316,1
"remove_count_le_1","Remove count <=1","Genus","aa746099ad73c67aac56c81536549595","Type 5",6,0.000708320642588487,1
"remove_count_le_1","Remove count <=1","Genus","7515c96cc69c940c2521d2ed4ac90adc","Type 4",25,0.00295133601078536,2
"remove_count_le_1","Remove count <=1","Genus","4518e5b3f462a669d90839f07bd8c881","Type 2",11,0.00129858784474556,1
"remove_count_le_1","Remove count <=1","Genus","dcf66aa40723a77eaf2bb42cb2c63f73","Type 5",13,0.00153469472560839,1
"remove_count_le_1","Remove count <=1","Genus","07f823ed91fe424a88e175a9101db80f","Type 3",13,0.00153469472560839,1
"remove_count_le_1","Remove count <=1","Genus","e3cf88a0fc4731af23d477c14f7f8de6","Type 2",23,0.00271522912992253,1
"remove_count_le_1","Remove count <=1","Genus","46b0ba5afe1e2b9268573006c628405a","Type 3",11,0.00129858784474556,1
"remove_count_le_1","Remove count <=1","Genus","bff2858a173d483d7604323d8fc9a6e9","Type 4",55,0.0064929392237278,1
"remove_count_le_1","Remove count <=1","Genus","9ac455d7d7a26fed46036043403628e6","Type 4",36,0.00424992385553092,1
"remove_count_le_1","Remove count <=1","Genus","2235fb3906484370e48c37388c4cd746","Type 3",100,0.0118053440431414,1
"remove_count_le_1","Remove count <=1","Genus","488029799c26f2d7eaf7df8899ad7c34","Type 2",10,0.00118053440431414,1
"remove_count_le_1","Remove count <=1","Genus","79c2d824228c4d17533d54fa05f593ed","Type 5",20,0.00236106880862829,1
"remove_count_le_1","Remove count <=1","Genus","79efcc373159c11685c8a7343b8e0cd9","Type 5",13,0.00153469472560839,1
"remove_count_le_1","Remove count <=1","Genus","cbb091b5e5b0289d04c52c93172f0400","Type 5",14,0.0016527481660398,2
"remove_count_le_1","Remove count <=1","Genus","9fb4d1ef56025a3efd044096543a3686","Type 1",12,0.00141664128517697,1
"remove_count_le_1","Remove count <=1","Genus","867ea09fd0e8bc911475f9097bd2e57d","Type 3",2,0.000236106880862829,1
"remove_count_le_1","Remove count <=1","Genus","041a808460c3e20eb708113a5ae6533d","Type 1",478,0.0564295445262161,1
"remove_count_le_1","Remove count <=1","Genus","8d3243f2860964ff8177daf941fb6068","Type 4",8,0.000944427523451316,1
"remove_count_le_1","Remove count <=1","Genus","1a917b265c943f0b7fe898239bb29ed5","Type 5",6,0.000708320642588487,1
"remove_count_le_1","Remove count <=1","Genus","79ab60724f24643048b657b079f00b4b","Type 4",29,0.00342354977251102,1
"remove_count_le_1","Remove count <=1","Genus","f7734641299f704d4883f5df11e8e3ab","Type 2",24,0.00283328257035395,1
"remove_count_le_2","Remove count <=2","ASV","2e914ff49c78ff61df377999bbc52463","Type 2",28,0.00330601150964293,1
"remove_count_le_2","Remove count <=2","ASV","1e03fdb868a49592c42413838bb69e55","Type 2",16,0.00188914943408167,1
"remove_count_le_2","Remove count <=2","ASV","ac4224d32dea1c7253ed5070a65a1b3e","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","37640dc68ceb2f67423497241ff862f3","Type 5",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","e3eb5fa91441cd8ef5444d1e4b20065b","Type 4",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","3859ddfb4885964844ff7ada513a2597","Type 4",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","e9e0f8afe4d497d9bc919102fefbcbb9","Type 5",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","892feb56530bc24bd758934e83f18b92","Type 3",18,0.00212529311334188,1
"remove_count_le_2","Remove count <=2","ASV","8da656b93b56d27656de7516bf314565","Type 4",13,0.00153493391519136,1
"remove_count_le_2","Remove count <=2","ASV","d8e59a58b1954757c26b879a9829c4a7","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","c14e1054ccbbabd5f6ed8a6dab092c54","Type 5",59,0.00696623853817617,1
"remove_count_le_2","Remove count <=2","ASV","f0738a1a5f7ea368f830986c618e4139","Type 3",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","83c49c99a3b99ccc3325d674e7e7947e","Type 5",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","5d3f0656e47a33688c5d82c089cee67a","Type 3",37,0.00436865806631387,1
"remove_count_le_2","Remove count <=2","ASV","e523791eca087d243d36477d28789915","Type 2",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","2e39b1336acf4f37c200d5b9e2f75d51","Type 2",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","bcd0a153d188ac7b99c551d978ed960c","Type 1",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","94fbb4b0771a91a921b26ff604e962c3","Type 2",20,0.00236143679260209,1
"remove_count_le_2","Remove count <=2","ASV","7f57656c2903cc0e4a5413209d4da1af","Type 5",260,0.0306986783038272,1
"remove_count_le_2","Remove count <=2","ASV","3774b70d820efee976a6eed744545424","Type 1",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","163dd3c92e5dd035f7bf7ab3da86f678","Type 4",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","2a330b768030ad0127d78ae9f27732e8","Type 3",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","784dfe428331c049d5a0a20fd7a939fe","Type 5",203,0.0239685834449112,1
"remove_count_le_2","Remove count <=2","ASV","1b5b4ce9f91bd790f3a64a64d5f7729b","Type 1",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","1ae95ce3e36377cc8659e64be3ab084e","Type 1",64,0.00755659773632669,1
"remove_count_le_2","Remove count <=2","ASV","7f8c11f5c31010b6715c3ca9ef6200fa","Type 5",146,0.0172384885859953,1
"remove_count_le_2","Remove count <=2","ASV","94ca7b2b5ab843ab7b0c695d62f39e20","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","13ce8e79125adaa98c679516562ef5c1","Type 5",79,0.00932767533077826,1
"remove_count_le_2","Remove count <=2","ASV","2bf330a9022d84769b9614e94b2f538c","Type 1",12,0.00141686207556125,1
"remove_count_le_2","Remove count <=2","ASV","ebd2302aa5ede11e50f02551f053e107","Type 4",74,0.00873731613262774,1
"remove_count_le_2","Remove count <=2","ASV","4255f97aa6e37ce703f23fa0ba17cabf","Type 4",68,0.00802888509484711,1
"remove_count_le_2","Remove count <=2","ASV","5eb228bf1c42062f4a1bb7483a4d7587","Type 5",132,0.0155854828311738,1
"remove_count_le_2","Remove count <=2","ASV","6eaafdb42f2224a2c5efcbfe3bedb458","Type 5",210,0.024795086322322,1
"remove_count_le_2","Remove count <=2","ASV","aa6114f21305efc108a797e0f11b1c6b","Type 2",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","e0149147e75d7ce43fb933adea48ae7d","Type 4",27,0.00318793967001282,1
"remove_count_le_2","Remove count <=2","ASV","12166a5b0d932270f5123713f39afc4f","Type 4",16,0.00188914943408167,1
"remove_count_le_2","Remove count <=2","ASV","4796c398c36fe1a5150f394dacfdc43a","Type 4",21,0.0024795086322322,1
"remove_count_le_2","Remove count <=2","ASV","ac11709ab52cb834e916bfa1567a05cf","Type 5",32,0.00377829886816335,1
"remove_count_le_2","Remove count <=2","ASV","b4b5bc5494038ab50066faf48f1f6c4d","Type 2",24,0.00283372415112251,1
"remove_count_le_2","Remove count <=2","ASV","576f3545195a38de7df860d7da71a63f","Type 1",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","ee974b4d7e49cc84bc2a7503e47d54f0","Type 1",23,0.0027156523114924,1
"remove_count_le_2","Remove count <=2","ASV","4f9310d5cd6c6c183b8879af83ceea5f","Type 1",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","31e27b5dd55ade850670ca96d01f95d9","Type 1",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","074002d52e5c30afc4b32f2ef5a3ce66","Type 1",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","f876aca38d2dbd1e06594034ea45d23b","Type 1",12,0.00141686207556125,1
"remove_count_le_2","Remove count <=2","ASV","3699c22f10bb63d92601b1e33fba4f00","Type 1",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","0381f8bec09746f00964e51bf88c30d6","Type 1",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","34ce2d1fda8aba78d83daa5247f6e2eb","Type 4",15,0.00177107759445157,1
"remove_count_le_2","Remove count <=2","ASV","54b9296ba8ba4237a291fae063ce7d3f","Type 4",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","1e09290bbd9bd8af0fb9974c671ba38c","Type 5",10,0.00118071839630105,1
"remove_count_le_2","Remove count <=2","ASV","2fca689722d227e5d2459fbf09056b96","Type 5",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","9b646d7521c7c35f6fae390cb5064731","Type 1",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","ece73bf9e4f16db15c0adc85d16f5563","Type 2",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","18c0b15858473625cb6d8a3595bb827e","Type 3",9,0.00106264655667094,1
"remove_count_le_2","Remove count <=2","ASV","9ea4485f2cee6635d12db81b107c8ef2","Type 4",12,0.00141686207556125,1
"remove_count_le_2","Remove count <=2","ASV","53fc93dac42e393533fe2e8e0af269be","Type 1",16,0.00188914943408167,1
"remove_count_le_2","Remove count <=2","ASV","aac52aa2242f042516bcf9791bac3769","Type 1",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","46265de60a20696f1c942a807612d0f8","Type 5",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","92ef5aa7f36bb0b9cf750b09c0911286","Type 3",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","10338681707ca5771140ff6bd4937dd3","Type 2",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","668ddc46cdbec2642f49fddde18308d2","Type 4",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","49e813348c65c7235cb09451648467d0","Type 2",21,0.0024795086322322,1
"remove_count_le_2","Remove count <=2","ASV","73a750d3b2a6e91e041ef166875e1804","Type 4",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","1244b52e57b08f9ae61d0b38954e4718","Type 5",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","e9c85a01732ae6a154caec2f4240496f","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","a0a860ac77f1ad13600841fef376d52d","Type 5",44,0.0051951609437246,1
"remove_count_le_2","Remove count <=2","ASV","00f6af75fbc30c2fa1f0150a044947e1","Type 5",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","09ed165468f25527338e6090cdb7c162","Type 3",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","afb8acb617b8019f87e7137ec4144de5","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","6d14cfb6da0fc9a4e9ea96d08ae0e079","Type 5",94,0.0110987529252298,1
"remove_count_le_2","Remove count <=2","ASV","86a06b58ab42d89224e34bbe11e2fa0b","Type 5",88,0.0103903218874492,1
"remove_count_le_2","Remove count <=2","ASV","92b44739c956b7f3946b176b16c3a376","Type 5",52,0.00613973566076544,1
"remove_count_le_2","Remove count <=2","ASV","94037073e80ac57b83c2796d57daf524","Type 4",54,0.00637587934002564,1
"remove_count_le_2","Remove count <=2","ASV","688c187c313cad335eebd97a15430f10","Type 5",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","9c30c44d4987b64b2049eee6b3e27e13","Type 5",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","89b4edcf0f4cada56a400b58769bbb8b","Type 1",38,0.00448672990594397,1
"remove_count_le_2","Remove count <=2","ASV","95d8bfbf6637d3eb960e54e19437af26","Type 1",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","911678ab9aec829de33bc98f1e103a35","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","662534e2eabca555beeeeb4da3e5176a","Type 4",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","249890cafb7ca4e895a3f272d0ed04e2","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","e8a982d893c071c22434b8c9bdcaa162","Type 2",28,0.00330601150964293,1
"remove_count_le_2","Remove count <=2","ASV","82e8fc4d3afec356107df3637c36de02","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","a4ef26785e961b55a96c70380e5cbe6b","Type 4",24,0.00283372415112251,1
"remove_count_le_2","Remove count <=2","ASV","f10b2717caaf5231248ae044349b0927","Type 3",9,0.00106264655667094,1
"remove_count_le_2","Remove count <=2","ASV","f86053770615e8c2bed9d08c8218914b","Type 3",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","0246880f263e5f9d050691d5c089a905","Type 3",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","f56193885befb53daefd2f32fac2fd5a","Type 2",13,0.00153493391519136,1
"remove_count_le_2","Remove count <=2","ASV","fd06b5bd8feab452ba90c4c2eb3729ac","Type 4",108,0.0127517586800513,1
"remove_count_le_2","Remove count <=2","ASV","2e728bead79d32a1b0788c8f2d3d8420","Type 2",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","963569a5bb9a8b1e06a8096993b64a24","Type 2",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","5cbed13e671ef6879845c96f0efcfcae","Type 3",10,0.00118071839630105,1
"remove_count_le_2","Remove count <=2","ASV","34085f1836e0fbc2e8a1843a65e93757","Type 1",12,0.00141686207556125,1
"remove_count_le_2","Remove count <=2","ASV","c67f047c0ed1a8beade5ac9b982881e5","Type 1",15,0.00177107759445157,1
"remove_count_le_2","Remove count <=2","ASV","92201a0da9fc3ee6db6f359cdc9ae158","Type 2",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","2e9cafa6d587316096144e3d099fb30a","Type 2",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","ca9f4bee4554e862e06ba4c488055776","Type 5",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","a0cd40d7714e666b1d764840b3cdf319","Type 1",18,0.00212529311334188,1
"remove_count_le_2","Remove count <=2","ASV","76f5c1687759e26c693a6f539fe2009d","Type 3",15,0.00177107759445157,1
"remove_count_le_2","Remove count <=2","ASV","f7c6068b3dede3a9d48719319aa5cc1e","Type 5",47,0.00554937646261491,1
"remove_count_le_2","Remove count <=2","ASV","fc754cb1fe3f0d2b6fc08490db74c1b1","Type 2",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","5fcd25c5316edfee6678d51102ad3dcd","Type 2",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","7b789ab34a526249c04870ec1e3b14fb","Type 1",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","45836af8f065528469aed82933281704","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","858a3201b3fc82d96e1a176f1914717b","Type 4",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","f3c9c6e5208843a0daef9a69261ee36b","Type 5",24,0.00283372415112251,1
"remove_count_le_2","Remove count <=2","ASV","9a632852f5d6fc1f4b29ba0db706c53a","Type 4",24,0.00283372415112251,1
"remove_count_le_2","Remove count <=2","ASV","ce67fc512d59368dd4f9fcf5161dbc21","Type 2",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","27325c30c47914898ef234447825ab83","Type 1",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","ef2bcbf9385cc59f033ba0052b22402d","Type 2",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","f6114ab5f519271d0cf80490aa5152f6","Type 1",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","4d4a7c0586b32efe9880c752708d6d46","Type 1",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","ba2be28178b8f7de95dd79f3b8bf3119","Type 3",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","9d41acf39c882f577ee77ec6c66796c1","Type 4",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","69ff34f58e584c0b1b02a7bcfdf855fd","Type 2",15,0.00177107759445157,1
"remove_count_le_2","Remove count <=2","ASV","b15df828ee156e7ec0ff6300f38222e0","Type 2",12,0.00141686207556125,1
"remove_count_le_2","Remove count <=2","ASV","9ed664f530126e46eeb9cc4dfd5b3b84","Type 1",10,0.00118071839630105,1
"remove_count_le_2","Remove count <=2","ASV","a558837bec7a8cc1867e45101b9bc7db","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","bbf9701d11f99ba22b59aca793ec3768","Type 3",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","8637f7159567d7bfd9450413bb4179a2","Type 3",18,0.00212529311334188,1
"remove_count_le_2","Remove count <=2","ASV","be102a29264374176f6312d177b6d6cd","Type 2",24,0.00283372415112251,1
"remove_count_le_2","Remove count <=2","ASV","e0d57b1a5e59d57d24560ea8ef310b24","Type 1",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","34e857a3e2f2e0e875729ece39028a4d","Type 1",9,0.00106264655667094,1
"remove_count_le_2","Remove count <=2","ASV","6ecd5dc263a525a429f3ace47e327c8c","Type 3",39,0.00460480174557408,1
"remove_count_le_2","Remove count <=2","ASV","d04774ec0ad626b2f528a513ef76e16e","Type 3",18,0.00212529311334188,1
"remove_count_le_2","Remove count <=2","ASV","08ca9e820f412ea7921f8cff9d4158b5","Type 4",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","352450b2dc617be6678eb4630d543f1f","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","7b124b5d33ebb82ab9370be8f0af52a9","Type 1",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","105d6cecdd70ebf3ef052b8692ea9774","Type 3",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","7315dea030ebc0c0d2758a3b7aebd3cd","Type 3",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","64f021e37aa9091a78fd76a4289ac54b","Type 1",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","8b6f8757dcb356592ffba81e1e0debfc","Type 1",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","7526a2c95c696fd8ca937ccd68bd2fcd","Type 3",21,0.0024795086322322,1
"remove_count_le_2","Remove count <=2","ASV","f4699a19fdee63d61a6caf46f5ecc390","Type 1",16,0.00188914943408167,1
"remove_count_le_2","Remove count <=2","ASV","89cf28578ed71f28a33336fb3002e0b2","Type 1",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","bb1eb107d0a61c6060bbaf6966cf0f61","Type 4",22,0.0025975804718623,1
"remove_count_le_2","Remove count <=2","ASV","e9d385c8ecf184565a1afbe98be3990a","Type 2",10,0.00118071839630105,1
"remove_count_le_2","Remove count <=2","ASV","263fefc8e16acfee860dfd87afde222a","Type 3",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","54ed0bef0f04b6f1412ad2202e721da9","Type 5",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","ea6e2a0954e19c543f780f4200b9beb0","Type 4",80,0.00944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","1fa99b04da479b99f34a7a79ee840840","Type 3",10,0.00118071839630105,1
"remove_count_le_2","Remove count <=2","ASV","809fe7ebc5cf81685b4d892d4ee81dc4","Type 4",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","be8ca1b65b651c1c2e1bd0342ff2858a","Type 1",33,0.00389637070779345,1
"remove_count_le_2","Remove count <=2","ASV","ca72d1846c3120018243565d958062b1","Type 1",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","8e87521a820f0ca80e3a5539e826fe4d","Type 2",32,0.00377829886816335,1
"remove_count_le_2","Remove count <=2","ASV","e8db59aad496e7ea6f56be95b50561d9","Type 3",28,0.00330601150964293,1
"remove_count_le_2","Remove count <=2","ASV","872a53c26c6e69e1014bcdb6477b32c6","Type 1",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","ea338a832ca95b9fa4af5f51171dfdcd","Type 5",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","ac885b8716416b7e6b222fa583c4d9bc","Type 5",32,0.00377829886816335,1
"remove_count_le_2","Remove count <=2","ASV","43c5eca790dfbfe69c27956cbd913c6e","Type 3",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","6a6612ea89b0909f6c6e962f257c68ee","Type 3",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","60b6e7577b8e4fb1660d73b5f93ec07b","Type 3",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","15287379f901b0787b04f6432a2f8bcf","Type 3",36,0.00425058622668376,1
"remove_count_le_2","Remove count <=2","ASV","d020dc39243a2147b425915929fe6206","Type 3",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","381a3e4feaa515626948da880342e910","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","82f63b24bb472e877b421b4d57b0adb7","Type 2",27,0.00318793967001282,1
"remove_count_le_2","Remove count <=2","ASV","d8123e3efcf0d3a797b395b1d7c65d48","Type 1",32,0.00377829886816335,1
"remove_count_le_2","Remove count <=2","ASV","1ee82c805bf01f801b44485c9187ccdf","Type 1",28,0.00330601150964293,1
"remove_count_le_2","Remove count <=2","ASV","ab21968769fce8fd83ac32c4c2d98df3","Type 2",35,0.00413251438705366,1
"remove_count_le_2","Remove count <=2","ASV","48ef97a59348879746a89b80d1593b15","Type 4",11,0.00129879023593115,1
"remove_count_le_2","Remove count <=2","ASV","8e2e8ae0072116b8851d8f784135711c","Type 2",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","bd559716e3bf152a62fbcbfc0a0cc1a2","Type 3",21,0.0024795086322322,1
"remove_count_le_2","Remove count <=2","ASV","1a33ed79a9c8e83630551bde1a575306","Type 3",18,0.00212529311334188,1
"remove_count_le_2","Remove count <=2","ASV","b0fe4620dfa192867543b0391db708e7","Type 1",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","f29663234ac6a84dbb2378af48ad7927","Type 5",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","605498fd33deaba7f4b923afd4d50234","Type 2",30,0.00354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","dee51dc122d97706cd45e35ed0343dcc","Type 2",14,0.00165300575482146,1
"remove_count_le_2","Remove count <=2","ASV","ca64044e47e001388ad364eee1d6c8ac","Type 5",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","32e1fa4e27ea7b63b19d925d4d800cff","Type 4",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","c5b6f5ec238ff5ce6317a8c2e1fec6ef","Type 4",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","17ecb4806fdf95de88a001507b95851b","Type 5",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","545e02d32bf168637a36e7689eb58894","Type 2",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","04dacc0bef145ff51f0678f559c6587f","Type 3",3,0.000354215518890314,1
"remove_count_le_2","Remove count <=2","ASV","029c76efcff7044afc7a4d56e859c483","Type 2",15,0.00177107759445157,1
"remove_count_le_2","Remove count <=2","ASV","60fceb847341fe2d66b66ed77be36cc5","Type 4",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","bcf6e3ac97a45dc8c454f193b6ead055","Type 3",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","704ec5c71a4dcf69af39f440e796b6a7","Type 4",23,0.0027156523114924,1
"remove_count_le_2","Remove count <=2","ASV","9a8c1d47b27b348d020dba894d2fadc4","Type 3",33,0.00389637070779345,1
"remove_count_le_2","Remove count <=2","ASV","05fca37ecccd748bbd5f890e103fe064","Type 3",15,0.00177107759445157,1
"remove_count_le_2","Remove count <=2","ASV","18905163f64e0e1b72929d15301400a9","Type 1",38,0.00448672990594397,1
"remove_count_le_2","Remove count <=2","ASV","c86620f71264f85026aec7d80edfdfa3","Type 5",13,0.00153493391519136,1
"remove_count_le_2","Remove count <=2","ASV","e4fe773517284737f6ea24d33053eca9","Type 3",37,0.00436865806631387,1
"remove_count_le_2","Remove count <=2","ASV","df44111a770b5aff2adb4b6a4ad4d970","Type 4",21,0.0024795086322322,1
"remove_count_le_2","Remove count <=2","ASV","ff9905ba584cbb2d6b227068c564774b","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","e4c40c43c5710d384a07c987ab71574e","Type 1",17,0.00200722127371178,1
"remove_count_le_2","Remove count <=2","ASV","2a1c8e1b3ea9419b4c896b257a26f73a","Type 1",27,0.00318793967001282,1
"remove_count_le_2","Remove count <=2","ASV","414bfae9378a1bfc0d79b16b675a5f37","Type 3",26,0.00306986783038272,1
"remove_count_le_2","Remove count <=2","ASV","fba3b67040499f2ea408dacb0f4127b8","Type 4",5,0.000590359198150523,1
"remove_count_le_2","Remove count <=2","ASV","cbf7363f07bf1590bed3e57d18c59c8f","Type 1",12,0.00141686207556125,1
"remove_count_le_2","Remove count <=2","ASV","5df9b67d322be2837d4404a3550a9464","Type 3",7,0.000826502877410732,1
"remove_count_le_2","Remove count <=2","ASV","cd6818519b8738b569438b0337fc5fcb","Type 1",4,0.000472287358520418,1
"remove_count_le_2","Remove count <=2","ASV","e783f62298db39dafd6395113d1a1aac","Type 2",6,0.000708431037780627,1
"remove_count_le_2","Remove count <=2","ASV","d5ee8fb237c3ac979986e551500506f4","Type 2",35,0.00413251438705366,1
"remove_count_le_2","Remove count <=2","ASV","be9a3278a031cf9255e4bcb5e014dd27","Type 3",9,0.00106264655667094,1
"remove_count_le_2","Remove count <=2","ASV","61e8c9aa8af06abe1ba4bd8e16b2c0cd","Type 3",18,0.00212529311334188,1
"remove_count_le_2","Remove count <=2","ASV","653031199ed0ae5648c816429d97b622","Type 2",13,0.00153493391519136,1
"remove_count_le_2","Remove count <=2","ASV","6a50b2c0029ed28caf25313960e5befa","Type 3",8,0.000944574717040836,1
"remove_count_le_2","Remove count <=2","ASV","048f4634b52d147dc183cae3a575e29c","Type 1",23,0.0027156523114924,1
